Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","356","India","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2009","2009","3050","FAO TIER 1","kt","164.9394","E","Estimated value",""
"GT","Emissions totals","356","India","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2009","2009","3050","FAO TIER 1","kt","44.094","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5063","Manure left on Pasture","2009","2009","3050","FAO TIER 1","kt","209.0334","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2009","2009","3050","FAO TIER 1","kt","55393.851","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2009","2009","3050","FAO TIER 1","kt","55393.851","E","Estimated value",""
"GT","Emissions totals","356","India","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2010","2010","3050","FAO TIER 1","kt","165.3695","E","Estimated value",""
"GT","Emissions totals","356","India","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2010","2010","3050","FAO TIER 1","kt","44.0906","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5063","Manure left on Pasture","2010","2010","3050","FAO TIER 1","kt","209.4601","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2010","2010","3050","FAO TIER 1","kt","55506.9265","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2010","2010","3050","FAO TIER 1","kt","55506.9265","E","Estimated value",""
"GT","Emissions totals","356","India","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2011","2011","3050","FAO TIER 1","kt","165.5655","E","Estimated value",""
"GT","Emissions totals","356","India","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2011","2011","3050","FAO TIER 1","kt","44.0387","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5063","Manure left on Pasture","2011","2011","3050","FAO TIER 1","kt","209.6042","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2011","2011","3050","FAO TIER 1","kt","55545.113","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2011","2011","3050","FAO TIER 1","kt","55545.113","E","Estimated value",""
"GT","Emissions totals","356","India","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2012","2012","3050","FAO TIER 1","kt","165.5946","E","Estimated value",""
"GT","Emissions totals","356","India","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2012","2012","3050","FAO TIER 1","kt","43.9393","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5063","Manure left on Pasture","2012","2012","3050","FAO TIER 1","kt","209.5339","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2012","2012","3050","FAO TIER 1","kt","55526.4835","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2012","2012","3050","FAO TIER 1","kt","55526.4835","E","Estimated value",""
"GT","Emissions totals","356","India","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2013","2013","3050","FAO TIER 1","kt","165.3145","E","Estimated value",""
"GT","Emissions totals","356","India","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2013","2013","3050","FAO TIER 1","kt","43.7791","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5063","Manure left on Pasture","2013","2013","3050","FAO TIER 1","kt","209.0936","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2013","2013","3050","FAO TIER 1","kt","55409.804","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2013","2013","3050","FAO TIER 1","kt","55409.804","E","Estimated value",""
"GT","Emissions totals","356","India","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2014","2014","3050","FAO TIER 1","kt","165.5798","E","Estimated value",""
"GT","Emissions totals","356","India","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2014","2014","3050","FAO TIER 1","kt","43.7606","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5063","Manure left on Pasture","2014","2014","3050","FAO TIER 1","kt","209.3404","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2014","2014","3050","FAO TIER 1","kt","55475.206","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2014","2014","3050","FAO TIER 1","kt","55475.206","E","Estimated value",""
"GT","Emissions totals","356","India","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2015","2015","3050","FAO TIER 1","kt","168.6314","E","Estimated value",""
"GT","Emissions totals","356","India","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2015","2015","3050","FAO TIER 1","kt","44.7763","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5063","Manure left on Pasture","2015","2015","3050","FAO TIER 1","kt","213.4077","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2015","2015","3050","FAO TIER 1","kt","56553.0405","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2015","2015","3050","FAO TIER 1","kt","56553.0405","E","Estimated value",""
"GT","Emissions totals","356","India","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2016","2016","3050","FAO TIER 1","kt","171.3806","E","Estimated value",""
"GT","Emissions totals","356","India","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2016","2016","3050","FAO TIER 1","kt","45.6276","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5063","Manure left on Pasture","2016","2016","3050","FAO TIER 1","kt","217.0083","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2016","2016","3050","FAO TIER 1","kt","57507.1995","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2016","2016","3050","FAO TIER 1","kt","57507.1995","E","Estimated value",""
"GT","Emissions totals","356","India","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2017","2017","3050","FAO TIER 1","kt","173.5002","E","Estimated value",""
"GT","Emissions totals","356","India","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2017","2017","3050","FAO TIER 1","kt","46.2368","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5063","Manure left on Pasture","2017","2017","3050","FAO TIER 1","kt","219.737","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2017","2017","3050","FAO TIER 1","kt","58230.305","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2017","2017","3050","FAO TIER 1","kt","58230.305","E","Estimated value",""
"GT","Emissions totals","356","India","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2018","2018","3050","FAO TIER 1","kt","175.6522","E","Estimated value",""
"GT","Emissions totals","356","India","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2018","2018","3050","FAO TIER 1","kt","46.826","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5063","Manure left on Pasture","2018","2018","3050","FAO TIER 1","kt","222.4782","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2018","2018","3050","FAO TIER 1","kt","58956.723","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2018","2018","3050","FAO TIER 1","kt","58956.723","E","Estimated value",""
"GT","Emissions totals","356","India","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2019","2019","3050","FAO TIER 1","kt","177.6962","E","Estimated value",""
"GT","Emissions totals","356","India","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2019","2019","3050","FAO TIER 1","kt","47.3938","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5063","Manure left on Pasture","2019","2019","3050","FAO TIER 1","kt","225.09","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2019","2019","3050","FAO TIER 1","kt","59648.85","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2019","2019","3050","FAO TIER 1","kt","59648.85","E","Estimated value",""
"GT","Emissions totals","356","India","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2020","2020","3050","FAO TIER 1","kt","180.5368","E","Estimated value",""
"GT","Emissions totals","356","India","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2020","2020","3050","FAO TIER 1","kt","48.1341","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5063","Manure left on Pasture","2020","2020","3050","FAO TIER 1","kt","228.6709","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2020","2020","3050","FAO TIER 1","kt","60597.7885","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2020","2020","3050","FAO TIER 1","kt","60597.7885","E","Estimated value",""
"GT","Emissions totals","356","India","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2021","2021","3050","FAO TIER 1","kt","179.127","E","Estimated value",""
"GT","Emissions totals","356","India","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2021","2021","3050","FAO TIER 1","kt","47.7258","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5063","Manure left on Pasture","2021","2021","3050","FAO TIER 1","kt","226.8527","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2021","2021","3050","FAO TIER 1","kt","60115.9655","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2021","2021","3050","FAO TIER 1","kt","60115.9655","E","Estimated value",""
"GT","Emissions totals","356","India","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","179.8531","E","Estimated value",""
"GT","Emissions totals","356","India","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","47.9248","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","227.7779","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","60361.1435","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","60361.1435","E","Estimated value",""
"GT","Emissions totals","356","India","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2000","2000","3050","FAO TIER 1","kt","30.4484","E","Estimated value",""
"GT","Emissions totals","356","India","7236","Indirect emissions (N2O)","5062","Manure applied to Soils","2000","2000","3050","FAO TIER 1","kt","12.9406","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5062","Manure applied to Soils","2000","2000","3050","FAO TIER 1","kt","43.389","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5062","Manure applied to Soils","2000","2000","3050","FAO TIER 1","kt","11498.085","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5062","Manure applied to Soils","2000","2000","3050","FAO TIER 1","kt","11498.085","E","Estimated value",""
"GT","Emissions totals","356","India","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2001","2001","3050","FAO TIER 1","kt","30.6998","E","Estimated value",""
"GT","Emissions totals","356","India","7236","Indirect emissions (N2O)","5062","Manure applied to Soils","2001","2001","3050","FAO TIER 1","kt","13.0474","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5062","Manure applied to Soils","2001","2001","3050","FAO TIER 1","kt","43.7473","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5062","Manure applied to Soils","2001","2001","3050","FAO TIER 1","kt","11593.0345","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5062","Manure applied to Soils","2001","2001","3050","FAO TIER 1","kt","11593.0345","E","Estimated value",""
